"","Link","Title","string","url","css_string"
"187","cetirizine.html"," Cetirizine ","cetirizine","https://bnf.nice.org.uk/interaction/cetirizine.html","#cetirizine .interactant span"
"188","cetuximab-2.html"," Cetuximab ","cetuximab-2","https://bnf.nice.org.uk/interaction/cetuximab-2.html","#cetuximab-2 .interactant span"
"189","chenodeoxycholic-acid.html"," Chenodeoxycholic acid ","chenodeoxycholic-acid","https://bnf.nice.org.uk/interaction/chenodeoxycholic-acid.html","#chenodeoxycholic-acid .interactant span"
"190","chloral-hydrate-2.html"," Chloral hydrate ","chloral-hydrate-2","https://bnf.nice.org.uk/interaction/chloral-hydrate-2.html","#chloral-hydrate-2 .interactant span"
"191","chlorambucil-2.html"," Chlorambucil ","chlorambucil-2","https://bnf.nice.org.uk/interaction/chlorambucil-2.html","#chlorambucil-2 .interactant span"
"192","chloramphenicol-2.html"," Chloramphenicol ","chloramphenicol-2","https://bnf.nice.org.uk/interaction/chloramphenicol-2.html","#chloramphenicol-2 .interactant span"
"193","chlordiazepoxide.html"," Chlordiazepoxide ","chlordiazepoxide","https://bnf.nice.org.uk/interaction/chlordiazepoxide.html","#chlordiazepoxide .interactant span"
"194","chloroquine-2.html"," Chloroquine ","chloroquine-2","https://bnf.nice.org.uk/interaction/chloroquine-2.html","#chloroquine-2 .interactant span"
"195","chlorothiazide.html"," Chlorothiazide ","chlorothiazide","https://bnf.nice.org.uk/interaction/chlorothiazide.html","#chlorothiazide .interactant span"
"196","chlorphenamine.html"," Chlorphenamine ","chlorphenamine","https://bnf.nice.org.uk/interaction/chlorphenamine.html","#chlorphenamine .interactant span"
"197","chlorpromazine.html"," Chlorpromazine ","chlorpromazine","https://bnf.nice.org.uk/interaction/chlorpromazine.html","#chlorpromazine .interactant span"
"198","chlortalidone-2.html"," Chlortalidone ","chlortalidone-2","https://bnf.nice.org.uk/interaction/chlortalidone-2.html","#chlortalidone-2 .interactant span"
"199","cholera-vaccine-2.html"," Cholera vaccine ","cholera-vaccine-2","https://bnf.nice.org.uk/interaction/cholera-vaccine-2.html","#cholera-vaccine-2 .interactant span"
"200","cholic-acid-2.html"," Cholic acid ","cholic-acid-2","https://bnf.nice.org.uk/interaction/cholic-acid-2.html","#cholic-acid-2 .interactant span"
"201","choline-salicylate-2.html"," Choline salicylate ","choline-salicylate-2","https://bnf.nice.org.uk/interaction/choline-salicylate-2.html","#choline-salicylate-2 .interactant span"
"202","ciclesonide-2.html"," Ciclesonide ","ciclesonide-2","https://bnf.nice.org.uk/interaction/ciclesonide-2.html","#ciclesonide-2 .interactant span"
"203","ciclosporin-2.html"," Ciclosporin ","ciclosporin-2","https://bnf.nice.org.uk/interaction/ciclosporin-2.html","#ciclosporin-2 .interactant span"
"204","cilostazol-2.html"," Cilostazol ","cilostazol-2","https://bnf.nice.org.uk/interaction/cilostazol-2.html","#cilostazol-2 .interactant span"
"205","cimetidine-2.html"," Cimetidine ","cimetidine-2","https://bnf.nice.org.uk/interaction/cimetidine-2.html","#cimetidine-2 .interactant span"
"206","cinacalcet-2.html"," Cinacalcet ","cinacalcet-2","https://bnf.nice.org.uk/interaction/cinacalcet-2.html","#cinacalcet-2 .interactant span"
"207","cinnarizine-2.html"," Cinnarizine ","cinnarizine-2","https://bnf.nice.org.uk/interaction/cinnarizine-2.html","#cinnarizine-2 .interactant span"
"208","ciprofibrate-2.html"," Ciprofibrate ","ciprofibrate-2","https://bnf.nice.org.uk/interaction/ciprofibrate-2.html","#ciprofibrate-2 .interactant span"
"209","ciprofloxacin-2.html"," Ciprofloxacin ","ciprofloxacin-2","https://bnf.nice.org.uk/interaction/ciprofloxacin-2.html","#ciprofloxacin-2 .interactant span"
"210","cisatracurium-2.html"," Cisatracurium ","cisatracurium-2","https://bnf.nice.org.uk/interaction/cisatracurium-2.html","#cisatracurium-2 .interactant span"
"211","cisplatin-2.html"," Cisplatin ","cisplatin-2","https://bnf.nice.org.uk/interaction/cisplatin-2.html","#cisplatin-2 .interactant span"
"212","citalopram-2.html"," Citalopram ","citalopram-2","https://bnf.nice.org.uk/interaction/citalopram-2.html","#citalopram-2 .interactant span"
"213","cladribine-2.html"," Cladribine ","cladribine-2","https://bnf.nice.org.uk/interaction/cladribine-2.html","#cladribine-2 .interactant span"
"214","clarithromycin-2.html"," Clarithromycin ","clarithromycin-2","https://bnf.nice.org.uk/interaction/clarithromycin-2.html","#clarithromycin-2 .interactant span"
"215","clemastine-2.html"," Clemastine ","clemastine-2","https://bnf.nice.org.uk/interaction/clemastine-2.html","#clemastine-2 .interactant span"
"216","clevidipine-2.html"," Clevidipine ","clevidipine-2","https://bnf.nice.org.uk/interaction/clevidipine-2.html","#clevidipine-2 .interactant span"
"217","clindamycin-2.html"," Clindamycin ","clindamycin-2","https://bnf.nice.org.uk/interaction/clindamycin-2.html","#clindamycin-2 .interactant span"
"218","clobazam-2.html"," Clobazam ","clobazam-2","https://bnf.nice.org.uk/interaction/clobazam-2.html","#clobazam-2 .interactant span"
"219","clofarabine-2.html"," Clofarabine ","clofarabine-2","https://bnf.nice.org.uk/interaction/clofarabine-2.html","#clofarabine-2 .interactant span"
"220","clofazimine-2.html"," Clofazimine ","clofazimine-2","https://bnf.nice.org.uk/interaction/clofazimine-2.html","#clofazimine-2 .interactant span"
"221","clomethiazole-2.html"," Clomethiazole ","clomethiazole-2","https://bnf.nice.org.uk/interaction/clomethiazole-2.html","#clomethiazole-2 .interactant span"
"222","clomipramine.html"," Clomipramine ","clomipramine","https://bnf.nice.org.uk/interaction/clomipramine.html","#clomipramine .interactant span"
"223","clonazepam-2.html"," Clonazepam ","clonazepam-2","https://bnf.nice.org.uk/interaction/clonazepam-2.html","#clonazepam-2 .interactant span"
"224","clonidine.html"," Clonidine ","clonidine","https://bnf.nice.org.uk/interaction/clonidine.html","#clonidine .interactant span"
"225","clopamide.html"," Clopamide ","clopamide","https://bnf.nice.org.uk/interaction/clopamide.html","#clopamide .interactant span"
"226","clopidogrel-2.html"," Clopidogrel ","clopidogrel-2","https://bnf.nice.org.uk/interaction/clopidogrel-2.html","#clopidogrel-2 .interactant span"
"227","clotrimazole-2.html"," Clotrimazole ","clotrimazole-2","https://bnf.nice.org.uk/interaction/clotrimazole-2.html","#clotrimazole-2 .interactant span"
"228","clozapine-2.html"," Clozapine ","clozapine-2","https://bnf.nice.org.uk/interaction/clozapine-2.html","#clozapine-2 .interactant span"
"229","co-trimoxazole-2.html"," Co-trimoxazole ","co-trimoxazole-2","https://bnf.nice.org.uk/interaction/co-trimoxazole-2.html","#co-trimoxazole-2 .interactant span"
"230","cobicistat-2.html"," Cobicistat ","cobicistat-2","https://bnf.nice.org.uk/interaction/cobicistat-2.html","#cobicistat-2 .interactant span"
"231","cobimetinib-2.html"," Cobimetinib ","cobimetinib-2","https://bnf.nice.org.uk/interaction/cobimetinib-2.html","#cobimetinib-2 .interactant span"
"232","codeine.html"," Codeine ","codeine","https://bnf.nice.org.uk/interaction/codeine.html","#codeine .interactant span"
"233","colchicine-2.html"," Colchicine ","colchicine-2","https://bnf.nice.org.uk/interaction/colchicine-2.html","#colchicine-2 .interactant span"
"234","colecalciferol-2.html"," Colecalciferol ","colecalciferol-2","https://bnf.nice.org.uk/interaction/colecalciferol-2.html","#colecalciferol-2 .interactant span"
"235","colistimethate.html"," Colistimethate ","colistimethate","https://bnf.nice.org.uk/interaction/colistimethate.html","#colistimethate .interactant span"
"236","combined-hormonal-contraceptives.html"," Combined hormonal contraceptives ","combined-hormonal-contraceptives","https://bnf.nice.org.uk/interaction/combined-hormonal-contraceptives.html","#combined-hormonal-contraceptives .interactant span"
"237","cranberry-juice-2.html"," Cranberry juice ","cranberry-juice-2","https://bnf.nice.org.uk/interaction/cranberry-juice-2.html","#cranberry-juice-2 .interactant span"
"238","crisantaspase-2.html"," Crisantaspase ","crisantaspase-2","https://bnf.nice.org.uk/interaction/crisantaspase-2.html","#crisantaspase-2 .interactant span"
"239","crizotinib-2.html"," Crizotinib ","crizotinib-2","https://bnf.nice.org.uk/interaction/crizotinib-2.html","#crizotinib-2 .interactant span"
"240","cyclizine-2.html"," Cyclizine ","cyclizine-2","https://bnf.nice.org.uk/interaction/cyclizine-2.html","#cyclizine-2 .interactant span"
"241","cyclopenthiazide-2.html"," Cyclopenthiazide ","cyclopenthiazide-2","https://bnf.nice.org.uk/interaction/cyclopenthiazide-2.html","#cyclopenthiazide-2 .interactant span"
"242","cyclopentolate.html"," Cyclopentolate ","cyclopentolate","https://bnf.nice.org.uk/interaction/cyclopentolate.html","#cyclopentolate .interactant span"
"243","cyclophosphamide-2.html"," Cyclophosphamide ","cyclophosphamide-2","https://bnf.nice.org.uk/interaction/cyclophosphamide-2.html","#cyclophosphamide-2 .interactant span"
"244","cycloserine-2.html"," Cycloserine ","cycloserine-2","https://bnf.nice.org.uk/interaction/cycloserine-2.html","#cycloserine-2 .interactant span"
"245","cyproheptadine.html"," Cyproheptadine ","cyproheptadine","https://bnf.nice.org.uk/interaction/cyproheptadine.html","#cyproheptadine .interactant span"
"246","cytarabine-2.html"," Cytarabine ","cytarabine-2","https://bnf.nice.org.uk/interaction/cytarabine-2.html","#cytarabine-2 .interactant span"
"247","dabigatran.html"," Dabigatran ","dabigatran","https://bnf.nice.org.uk/interaction/dabigatran.html","#dabigatran .interactant span"
"248","dabrafenib-2.html"," Dabrafenib ","dabrafenib-2","https://bnf.nice.org.uk/interaction/dabrafenib-2.html","#dabrafenib-2 .interactant span"
"249","dacarbazine-2.html"," Dacarbazine ","dacarbazine-2","https://bnf.nice.org.uk/interaction/dacarbazine-2.html","#dacarbazine-2 .interactant span"
"250","daclatasvir-2.html"," Daclatasvir ","daclatasvir-2","https://bnf.nice.org.uk/interaction/daclatasvir-2.html","#daclatasvir-2 .interactant span"
"251","daclizumab-2.html"," Daclizumab ","daclizumab-2","https://bnf.nice.org.uk/interaction/daclizumab-2.html","#daclizumab-2 .interactant span"
"252","dactinomycin.html"," Dactinomycin ","dactinomycin","https://bnf.nice.org.uk/interaction/dactinomycin.html","#dactinomycin .interactant span"
"253","dairy-products-2.html"," Dairy products ","dairy-products-2","https://bnf.nice.org.uk/interaction/dairy-products-2.html","#dairy-products-2 .interactant span"
"254","dalteparin.html"," Dalteparin ","dalteparin","https://bnf.nice.org.uk/interaction/dalteparin.html","#dalteparin .interactant span"
"255","danaparoid.html"," Danaparoid ","danaparoid","https://bnf.nice.org.uk/interaction/danaparoid.html","#danaparoid .interactant span"
"256","danazol-2.html"," Danazol ","danazol-2","https://bnf.nice.org.uk/interaction/danazol-2.html","#danazol-2 .interactant span"
"257","dantrolene.html"," Dantrolene ","dantrolene","https://bnf.nice.org.uk/interaction/dantrolene.html","#dantrolene .interactant span"
"258","dapagliflozin-2.html"," Dapagliflozin ","dapagliflozin-2","https://bnf.nice.org.uk/interaction/dapagliflozin-2.html","#dapagliflozin-2 .interactant span"
"259","dapoxetine-2.html"," Dapoxetine ","dapoxetine-2","https://bnf.nice.org.uk/interaction/dapoxetine-2.html","#dapoxetine-2 .interactant span"
"260","dapsone-2.html"," Dapsone ","dapsone-2","https://bnf.nice.org.uk/interaction/dapsone-2.html","#dapsone-2 .interactant span"
"261","daptomycin-2.html"," Daptomycin ","daptomycin-2","https://bnf.nice.org.uk/interaction/daptomycin-2.html","#daptomycin-2 .interactant span"
"262","daratumumab-2.html"," Daratumumab ","daratumumab-2","https://bnf.nice.org.uk/interaction/daratumumab-2.html","#daratumumab-2 .interactant span"
"263","darbepoetin-alfa-2.html"," Darbepoetin alfa ","darbepoetin-alfa-2","https://bnf.nice.org.uk/interaction/darbepoetin-alfa-2.html","#darbepoetin-alfa-2 .interactant span"
"264","darifenacin-2.html"," Darifenacin ","darifenacin-2","https://bnf.nice.org.uk/interaction/darifenacin-2.html","#darifenacin-2 .interactant span"
"265","darunavir-2.html"," Darunavir ","darunavir-2","https://bnf.nice.org.uk/interaction/darunavir-2.html","#darunavir-2 .interactant span"
"266","dasabuvir-2.html"," Dasabuvir ","dasabuvir-2","https://bnf.nice.org.uk/interaction/dasabuvir-2.html","#dasabuvir-2 .interactant span"
"267","dasatinib-2.html"," Dasatinib ","dasatinib-2","https://bnf.nice.org.uk/interaction/dasatinib-2.html","#dasatinib-2 .interactant span"
"268","daunorubicin-2.html"," Daunorubicin ","daunorubicin-2","https://bnf.nice.org.uk/interaction/daunorubicin-2.html","#daunorubicin-2 .interactant span"
"269","decitabine-2.html"," Decitabine ","decitabine-2","https://bnf.nice.org.uk/interaction/decitabine-2.html","#decitabine-2 .interactant span"
"270","deferasirox-2.html"," Deferasirox ","deferasirox-2","https://bnf.nice.org.uk/interaction/deferasirox-2.html","#deferasirox-2 .interactant span"
"271","deferiprone-2.html"," Deferiprone ","deferiprone-2","https://bnf.nice.org.uk/interaction/deferiprone-2.html","#deferiprone-2 .interactant span"
"272","deflazacort-2.html"," Deflazacort ","deflazacort-2","https://bnf.nice.org.uk/interaction/deflazacort-2.html","#deflazacort-2 .interactant span"
"273","delamanid-2.html"," Delamanid ","delamanid-2","https://bnf.nice.org.uk/interaction/delamanid-2.html","#delamanid-2 .interactant span"
"274","demeclocycline.html"," Demeclocycline ","demeclocycline","https://bnf.nice.org.uk/interaction/demeclocycline.html","#demeclocycline .interactant span"
"275","desferrioxamine.html"," Desferrioxamine ","desferrioxamine","https://bnf.nice.org.uk/interaction/desferrioxamine.html","#desferrioxamine .interactant span"
"276","desflurane-2.html"," Desflurane ","desflurane-2","https://bnf.nice.org.uk/interaction/desflurane-2.html","#desflurane-2 .interactant span"
"277","desloratadine-2.html"," Desloratadine ","desloratadine-2","https://bnf.nice.org.uk/interaction/desloratadine-2.html","#desloratadine-2 .interactant span"
"278","desmopressin-2.html"," Desmopressin ","desmopressin-2","https://bnf.nice.org.uk/interaction/desmopressin-2.html","#desmopressin-2 .interactant span"
"279","desogestrel-2.html"," Desogestrel ","desogestrel-2","https://bnf.nice.org.uk/interaction/desogestrel-2.html","#desogestrel-2 .interactant span"
"280","dexamethasone-2.html"," Dexamethasone ","dexamethasone-2","https://bnf.nice.org.uk/interaction/dexamethasone-2.html","#dexamethasone-2 .interactant span"
"281","dexamfetamine.html"," Dexamfetamine ","dexamfetamine","https://bnf.nice.org.uk/interaction/dexamfetamine.html","#dexamfetamine .interactant span"
"282","dexibuprofen-2.html"," Dexibuprofen ","dexibuprofen-2","https://bnf.nice.org.uk/interaction/dexibuprofen-2.html","#dexibuprofen-2 .interactant span"
"283","dexketoprofen-2.html"," Dexketoprofen ","dexketoprofen-2","https://bnf.nice.org.uk/interaction/dexketoprofen-2.html","#dexketoprofen-2 .interactant span"
"284","dexmedetomidine-2.html"," Dexmedetomidine ","dexmedetomidine-2","https://bnf.nice.org.uk/interaction/dexmedetomidine-2.html","#dexmedetomidine-2 .interactant span"
"285","dexrazoxane-2.html"," Dexrazoxane ","dexrazoxane-2","https://bnf.nice.org.uk/interaction/dexrazoxane-2.html","#dexrazoxane-2 .interactant span"
"286","diamorphine.html"," Diamorphine ","diamorphine","https://bnf.nice.org.uk/interaction/diamorphine.html","#diamorphine .interactant span"
"287","diazepam-2.html"," Diazepam ","diazepam-2","https://bnf.nice.org.uk/interaction/diazepam-2.html","#diazepam-2 .interactant span"
"288","diazoxide-2.html"," Diazoxide ","diazoxide-2","https://bnf.nice.org.uk/interaction/diazoxide-2.html","#diazoxide-2 .interactant span"
"289","diclofenac.html"," Diclofenac ","diclofenac","https://bnf.nice.org.uk/interaction/diclofenac.html","#diclofenac .interactant span"
"290","dicycloverine.html"," Dicycloverine ","dicycloverine","https://bnf.nice.org.uk/interaction/dicycloverine.html","#dicycloverine .interactant span"
"291","didanosine-2.html"," Didanosine ","didanosine-2","https://bnf.nice.org.uk/interaction/didanosine-2.html","#didanosine-2 .interactant span"
"292","digoxin-2.html"," Digoxin ","digoxin-2","https://bnf.nice.org.uk/interaction/digoxin-2.html","#digoxin-2 .interactant span"
"293","dihydrocodeine.html"," Dihydrocodeine ","dihydrocodeine","https://bnf.nice.org.uk/interaction/dihydrocodeine.html","#dihydrocodeine .interactant span"
"294","dihydrotachysterol-2.html"," Dihydrotachysterol ","dihydrotachysterol-2","https://bnf.nice.org.uk/interaction/dihydrotachysterol-2.html","#dihydrotachysterol-2 .interactant span"
"295","diltiazem.html"," Diltiazem ","diltiazem","https://bnf.nice.org.uk/interaction/diltiazem.html","#diltiazem .interactant span"
"296","dimenhydrinate.html"," Dimenhydrinate ","dimenhydrinate","https://bnf.nice.org.uk/interaction/dimenhydrinate.html","#dimenhydrinate .interactant span"
"297","dimethyl-fumarate-2.html"," Dimethyl fumarate ","dimethyl-fumarate-2","https://bnf.nice.org.uk/interaction/dimethyl-fumarate-2.html","#dimethyl-fumarate-2 .interactant span"
"298","diphenoxylate.html"," Diphenoxylate ","diphenoxylate","https://bnf.nice.org.uk/interaction/diphenoxylate.html","#diphenoxylate .interactant span"
"299","dipipanone.html"," Dipipanone ","dipipanone","https://bnf.nice.org.uk/interaction/dipipanone.html","#dipipanone .interactant span"
"300","dipyridamole-2.html"," Dipyridamole ","dipyridamole-2","https://bnf.nice.org.uk/interaction/dipyridamole-2.html","#dipyridamole-2 .interactant span"
"301","disopyramide-2.html"," Disopyramide ","disopyramide-2","https://bnf.nice.org.uk/interaction/disopyramide-2.html","#disopyramide-2 .interactant span"
"302","disulfiram-2.html"," Disulfiram ","disulfiram-2","https://bnf.nice.org.uk/interaction/disulfiram-2.html","#disulfiram-2 .interactant span"
"303","dobutamine-2.html"," Dobutamine ","dobutamine-2","https://bnf.nice.org.uk/interaction/dobutamine-2.html","#dobutamine-2 .interactant span"
"304","docetaxel-2.html"," Docetaxel ","docetaxel-2","https://bnf.nice.org.uk/interaction/docetaxel-2.html","#docetaxel-2 .interactant span"
"305","dolutegravir-2.html"," Dolutegravir ","dolutegravir-2","https://bnf.nice.org.uk/interaction/dolutegravir-2.html","#dolutegravir-2 .interactant span"
"306","domperidone-2.html"," Domperidone ","domperidone-2","https://bnf.nice.org.uk/interaction/domperidone-2.html","#domperidone-2 .interactant span"
"307","donepezil.html"," Donepezil ","donepezil","https://bnf.nice.org.uk/interaction/donepezil.html","#donepezil .interactant span"
"308","dopamine.html"," Dopamine ","dopamine","https://bnf.nice.org.uk/interaction/dopamine.html","#dopamine .interactant span"
"309","dopexamine.html"," Dopexamine ","dopexamine","https://bnf.nice.org.uk/interaction/dopexamine.html","#dopexamine .interactant span"
"310","dosulepin.html"," Dosulepin ","dosulepin","https://bnf.nice.org.uk/interaction/dosulepin.html","#dosulepin .interactant span"
"311","doxapram.html"," Doxapram ","doxapram","https://bnf.nice.org.uk/interaction/doxapram.html","#doxapram .interactant span"
"312","doxazosin-2.html"," Doxazosin ","doxazosin-2","https://bnf.nice.org.uk/interaction/doxazosin-2.html","#doxazosin-2 .interactant span"
"313","doxepin-2.html"," Doxepin ","doxepin-2","https://bnf.nice.org.uk/interaction/doxepin-2.html","#doxepin-2 .interactant span"
"314","doxorubicin.html"," Doxorubicin ","doxorubicin","https://bnf.nice.org.uk/interaction/doxorubicin.html","#doxorubicin .interactant span"
"315","doxycycline-2.html"," Doxycycline ","doxycycline-2","https://bnf.nice.org.uk/interaction/doxycycline-2.html","#doxycycline-2 .interactant span"
"316","dronedarone-2.html"," Dronedarone ","dronedarone-2","https://bnf.nice.org.uk/interaction/dronedarone-2.html","#dronedarone-2 .interactant span"
"317","droperidol-2.html"," Droperidol ","droperidol-2","https://bnf.nice.org.uk/interaction/droperidol-2.html","#droperidol-2 .interactant span"
"318","drospirenone.html"," Drospirenone ","drospirenone","https://bnf.nice.org.uk/interaction/drospirenone.html","#drospirenone .interactant span"
"319","dulaglutide-2.html"," Dulaglutide ","dulaglutide-2","https://bnf.nice.org.uk/interaction/dulaglutide-2.html","#dulaglutide-2 .interactant span"
"320","duloxetine-2.html"," Duloxetine ","duloxetine-2","https://bnf.nice.org.uk/interaction/duloxetine-2.html","#duloxetine-2 .interactant span"
"321","dutasteride-2.html"," Dutasteride ","dutasteride-2","https://bnf.nice.org.uk/interaction/dutasteride-2.html","#dutasteride-2 .interactant span"
"322","eculizumab-2.html"," Eculizumab ","eculizumab-2","https://bnf.nice.org.uk/interaction/eculizumab-2.html","#eculizumab-2 .interactant span"
"323","edoxaban-2.html"," Edoxaban ","edoxaban-2","https://bnf.nice.org.uk/interaction/edoxaban-2.html","#edoxaban-2 .interactant span"
"324","efavirenz-2.html"," Efavirenz ","efavirenz-2","https://bnf.nice.org.uk/interaction/efavirenz-2.html","#efavirenz-2 .interactant span"
"325","elbasvir.html"," Elbasvir ","elbasvir","https://bnf.nice.org.uk/interaction/elbasvir.html","#elbasvir .interactant span"
"326","eletriptan-2.html"," Eletriptan ","eletriptan-2","https://bnf.nice.org.uk/interaction/eletriptan-2.html","#eletriptan-2 .interactant span"
"327","eliglustat-2.html"," Eliglustat ","eliglustat-2","https://bnf.nice.org.uk/interaction/eliglustat-2.html","#eliglustat-2 .interactant span"
"328","elotuzumab-2.html"," Elotuzumab ","elotuzumab-2","https://bnf.nice.org.uk/interaction/elotuzumab-2.html","#elotuzumab-2 .interactant span"
"329","eltrombopag-2.html"," Eltrombopag ","eltrombopag-2","https://bnf.nice.org.uk/interaction/eltrombopag-2.html","#eltrombopag-2 .interactant span"
"330","eluxadoline-2.html"," Eluxadoline ","eluxadoline-2","https://bnf.nice.org.uk/interaction/eluxadoline-2.html","#eluxadoline-2 .interactant span"
"331","elvitegravir-2.html"," Elvitegravir ","elvitegravir-2","https://bnf.nice.org.uk/interaction/elvitegravir-2.html","#elvitegravir-2 .interactant span"
"332","empagliflozin-2.html"," Empagliflozin ","empagliflozin-2","https://bnf.nice.org.uk/interaction/empagliflozin-2.html","#empagliflozin-2 .interactant span"
"333","enalapril.html"," Enalapril ","enalapril","https://bnf.nice.org.uk/interaction/enalapril.html","#enalapril .interactant span"
"334","enoxaparin.html"," Enoxaparin ","enoxaparin","https://bnf.nice.org.uk/interaction/enoxaparin.html","#enoxaparin .interactant span"
"335","entacapone-2.html"," Entacapone ","entacapone-2","https://bnf.nice.org.uk/interaction/entacapone-2.html","#entacapone-2 .interactant span"
"336","enteral-feeds-2.html"," Enteral feeds ","enteral-feeds-2","https://bnf.nice.org.uk/interaction/enteral-feeds-2.html","#enteral-feeds-2 .interactant span"
"337","enzalutamide-2.html"," Enzalutamide ","enzalutamide-2","https://bnf.nice.org.uk/interaction/enzalutamide-2.html","#enzalutamide-2 .interactant span"
"338","ephedrine.html"," Ephedrine ","ephedrine","https://bnf.nice.org.uk/interaction/ephedrine.html","#ephedrine .interactant span"
"339","epirubicin.html"," Epirubicin ","epirubicin","https://bnf.nice.org.uk/interaction/epirubicin.html","#epirubicin .interactant span"
"340","eplerenone-2.html"," Eplerenone ","eplerenone-2","https://bnf.nice.org.uk/interaction/eplerenone-2.html","#eplerenone-2 .interactant span"
"341","epoetin-alfa-2.html"," Epoetin alfa ","epoetin-alfa-2","https://bnf.nice.org.uk/interaction/epoetin-alfa-2.html","#epoetin-alfa-2 .interactant span"
"342","epoetin-beta-2.html"," Epoetin beta ","epoetin-beta-2","https://bnf.nice.org.uk/interaction/epoetin-beta-2.html","#epoetin-beta-2 .interactant span"
"343","epoetin-zeta-2.html"," Epoetin zeta ","epoetin-zeta-2","https://bnf.nice.org.uk/interaction/epoetin-zeta-2.html","#epoetin-zeta-2 .interactant span"
"344","epoprostenol-2.html"," Epoprostenol ","epoprostenol-2","https://bnf.nice.org.uk/interaction/epoprostenol-2.html","#epoprostenol-2 .interactant span"
"345","eprosartan-2.html"," Eprosartan ","eprosartan-2","https://bnf.nice.org.uk/interaction/eprosartan-2.html","#eprosartan-2 .interactant span"
"346","eptifibatide-2.html"," Eptifibatide ","eptifibatide-2","https://bnf.nice.org.uk/interaction/eptifibatide-2.html","#eptifibatide-2 .interactant span"
"347","ergocalciferol-2.html"," Ergocalciferol ","ergocalciferol-2","https://bnf.nice.org.uk/interaction/ergocalciferol-2.html","#ergocalciferol-2 .interactant span"
"348","ergometrine.html"," Ergometrine ","ergometrine","https://bnf.nice.org.uk/interaction/ergometrine.html","#ergometrine .interactant span"
"349","ergotamine.html"," Ergotamine ","ergotamine","https://bnf.nice.org.uk/interaction/ergotamine.html","#ergotamine .interactant span"
"350","eribulin-2.html"," Eribulin ","eribulin-2","https://bnf.nice.org.uk/interaction/eribulin-2.html","#eribulin-2 .interactant span"
"351","erlotinib-2.html"," Erlotinib ","erlotinib-2","https://bnf.nice.org.uk/interaction/erlotinib-2.html","#erlotinib-2 .interactant span"
"352","ertapenem-2.html"," Ertapenem ","ertapenem-2","https://bnf.nice.org.uk/interaction/ertapenem-2.html","#ertapenem-2 .interactant span"
"353","erythromycin-2.html"," Erythromycin ","erythromycin-2","https://bnf.nice.org.uk/interaction/erythromycin-2.html","#erythromycin-2 .interactant span"
"354","escitalopram-2.html"," Escitalopram ","escitalopram-2","https://bnf.nice.org.uk/interaction/escitalopram-2.html","#escitalopram-2 .interactant span"
"355","eslicarbazepine.html"," Eslicarbazepine ","eslicarbazepine","https://bnf.nice.org.uk/interaction/eslicarbazepine.html","#eslicarbazepine .interactant span"
"356","esmolol.html"," Esmolol ","esmolol","https://bnf.nice.org.uk/interaction/esmolol.html","#esmolol .interactant span"
"357","esomeprazole-2.html"," Esomeprazole ","esomeprazole-2","https://bnf.nice.org.uk/interaction/esomeprazole-2.html","#esomeprazole-2 .interactant span"
"358","estramustine.html"," Estramustine ","estramustine","https://bnf.nice.org.uk/interaction/estramustine.html","#estramustine .interactant span"
"359","etanercept-2.html"," Etanercept ","etanercept-2","https://bnf.nice.org.uk/interaction/etanercept-2.html","#etanercept-2 .interactant span"
"360","etelcalcetide-2.html"," Etelcalcetide ","etelcalcetide-2","https://bnf.nice.org.uk/interaction/etelcalcetide-2.html","#etelcalcetide-2 .interactant span"
"361","ethambutol.html"," Ethambutol ","ethambutol","https://bnf.nice.org.uk/interaction/ethambutol.html","#ethambutol .interactant span"
"362","ethosuximide-2.html"," Ethosuximide ","ethosuximide-2","https://bnf.nice.org.uk/interaction/ethosuximide-2.html","#ethosuximide-2 .interactant span"
"363","etodolac-2.html"," Etodolac ","etodolac-2","https://bnf.nice.org.uk/interaction/etodolac-2.html","#etodolac-2 .interactant span"
"364","etomidate-2.html"," Etomidate ","etomidate-2","https://bnf.nice.org.uk/interaction/etomidate-2.html","#etomidate-2 .interactant span"
"365","etonogestrel-2.html"," Etonogestrel ","etonogestrel-2","https://bnf.nice.org.uk/interaction/etonogestrel-2.html","#etonogestrel-2 .interactant span"
"366","etoposide-2.html"," Etoposide ","etoposide-2","https://bnf.nice.org.uk/interaction/etoposide-2.html","#etoposide-2 .interactant span"
"367","etoricoxib-2.html"," Etoricoxib ","etoricoxib-2","https://bnf.nice.org.uk/interaction/etoricoxib-2.html","#etoricoxib-2 .interactant span"
"368","etravirine-2.html"," Etravirine ","etravirine-2","https://bnf.nice.org.uk/interaction/etravirine-2.html","#etravirine-2 .interactant span"
"369","everolimus-2.html"," Everolimus ","everolimus-2","https://bnf.nice.org.uk/interaction/everolimus-2.html","#everolimus-2 .interactant span"
"370","evolocumab-2.html"," Evolocumab ","evolocumab-2","https://bnf.nice.org.uk/interaction/evolocumab-2.html","#evolocumab-2 .interactant span"
"371","exemestane-2.html"," Exemestane ","exemestane-2","https://bnf.nice.org.uk/interaction/exemestane-2.html","#exemestane-2 .interactant span"
"372","exenatide-2.html"," Exenatide ","exenatide-2","https://bnf.nice.org.uk/interaction/exenatide-2.html","#exenatide-2 .interactant span"
"373","ezetimibe-2.html"," Ezetimibe ","ezetimibe-2","https://bnf.nice.org.uk/interaction/ezetimibe-2.html","#ezetimibe-2 .interactant span"
